"host_id","hosts_time_as_host_years","host_location","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","minimum_nights","maximum_nights","availability_365","license","calculated_host_listings_count","calculated_host_listings_count_entire_homes","ocupacion_estimada","tipo_tenedor","superhost"
36607755,10,"Barcelona, Spain","f","Dreta de l'Eixample",142,143,"la Vila de Gràcia","Gràcia",41.40503,2.15167,32,365,364,"",136,0,1,"Gran tenedor (>20)",0
36607755,10,"Barcelona, Spain","f","Dreta de l'Eixample",142,143,"la Vila de Gràcia","Gràcia",41.40639,2.15045,32,365,364,"",136,0,1,"Gran tenedor (>20)",0
255365195,6,"İstanbul, Turkey","f","El Besòs i el Maresme",1,1,"el Besòs i el Maresme","Sant Martí",41.41351,2.22046,30,360,363,"",1,1,2,"Pequeño (1)",0
250093014,6,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",16,17,"l'Antiga Esquerra de l'Eixample","Eixample",41.38932,2.15962,1,365,192,"Spain - National registration number<br />ESHFNT00000805600030445900300000000000000000000000009",16,12,173,"Profesional (6-20)",0
5264883,11,"Barcelona, Spain","f","Dreta de l'Eixample",46,97,"el Barri Gòtic","Ciutat Vella",41.37861,2.178003,32,365,179,"",27,27,186,"Gran tenedor (>20)",0
250093014,6,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",16,17,"l'Antiga Esquerra de l'Eixample","Eixample",41.38922,2.1596,1,365,111,"Spain - National registration number<br />ESHFNT00000805600030445900400000000000000000000000008",16,12,254,"Profesional (6-20)",0
250093014,6,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",16,17,"l'Antiga Esquerra de l'Eixample","Eixample",41.38953,2.15979,1,365,190,"Spain - National registration number<br />ESHFNT00000805600030445900600000000000000000000000006",16,12,175,"Profesional (6-20)",0
250093014,6,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",16,17,"l'Antiga Esquerra de l'Eixample","Eixample",41.38932,2.15859,1,365,175,"Spain - National registration number<br />ESHFNT00000805600030445900700000000000000000000000005",16,12,190,"Profesional (6-20)",0
3479346,13,"Barcelona, Spain","t","Dreta de l'Eixample",15,16,"el Barri Gòtic","Ciutat Vella",41.38634,2.17362,31,365,227,"",15,15,138,"Profesional (6-20)",1
5264883,11,"Barcelona, Spain","f","Dreta de l'Eixample",46,97,"la Dreta de l'Eixample","Eixample",41.38687,2.16533,32,365,75,"",27,27,290,"Gran tenedor (>20)",0
250093014,6,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",16,17,"l'Antiga Esquerra de l'Eixample","Eixample",41.38925,2.15867,1,365,190,"Spain - National registration number<br />ESHFNT00000805600030445900500000000000000000000000007",16,12,175,"Profesional (6-20)",0
256448711,6,"Barcelona, Spain","f","Sants-Montjuïc",2,2,"la Bordeta","Sants-Montjuïc",41.36909,2.13463,31,1125,364,"",2,0,1,"Mediano (2-5)",0
2439400,13,"Barcelona, Spain","f","La Sagrada Família",28,96,"la Dreta de l'Eixample","Eixample",41.3991,2.16602,1,1125,347,"Barcelona - Regional registration number<br />HUTB-010897",27,27,18,"Gran tenedor (>20)",0
35936647,10,"Barcelona, Spain","t","Sant Antoni",44,44,"l'Antiga Esquerra de l'Eixample","Eixample",41.3870315551758,2.15681505203247,1,365,343,"Barcelona - Regional registration number<br />HUTB-007571<br /><br />Spain - National registration number<br />ESHFTU00000806000002825300100000000000000HUTB-0075712",44,44,22,"Gran tenedor (>20)",1
256448711,6,"Barcelona, Spain","f","Sants-Montjuïc",2,2,"la Font de la Guatlla","Sants-Montjuïc",41.3704,2.14425,31,1125,364,"",2,0,1,"Mediano (2-5)",0
33776136,6,"Barcelona, Spain","t","Sant Pere/Santa Caterina",3,3,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.388821,2.180652,32,365,338,"Spain - National registration number<br />ESHFNT00000805400043930000300000000000000000000000001",2,0,27,"Mediano (2-5)",1
51596341,9,"Barcelona, Spain","t","",1,2,"Diagonal Mar i el Front Marítim del Poblenou","Sant Martí",41.4074763600568,2.20427436777708,90,150,123,"",1,1,242,"Pequeño (1)",1
158023606,8,"Barcelona, Spain","f","",146,170,"el Camp de l'Arpa del Clot","Sant Martí",41.41064,2.17751,1,333,328,"Barcelona - Regional registration number<br />HUTB-011214<br /><br />Spain - National registration number<br />ESHFTU00000805800000659300200000000000000HUTB-0112140",120,120,37,"Gran tenedor (>20)",0
158023606,8,"Barcelona, Spain","f","",146,170,"el Camp de l'Arpa del Clot","Sant Martí",41.41277,2.17669,1,333,342,"Barcelona - Regional registration number<br />HUTB-011239<br /><br />Spain - National registration number<br />ESHFTU00000805800000659300800000000000000HUTB-0112397",120,120,23,"Gran tenedor (>20)",0
158023606,8,"Barcelona, Spain","f","",146,170,"la Sagrada Família","Eixample",41.4109,2.17606,1,333,317,"Barcelona - Regional registration number<br />HUTB-011220<br /><br />Spain - National registration number<br />ESHFTU00000805800000659301000000000000000HUTB-0112200",120,120,48,"Gran tenedor (>20)",0
129000409,8,"Barcelona, Spain","f","Kolonaki",220,294,"l'Antiga Esquerra de l'Eixample","Eixample",41.384888,2.160124,1,1125,88,"",15,15,277,"Profesional (6-20)",0
54310958,9,"Madrid, Spain","f","Vila de Gràcia",7,68,"la Vila de Gràcia","Gràcia",41.39774,2.15716,2,1125,307,"Spain - National registration number<br />ESFCTU00000806600001055700000000000000000HUTB-0005548",7,4,58,"Profesional (6-20)",0
54310958,9,"Madrid, Spain","f","Vila de Gràcia",7,68,"la Vila de Gràcia","Gràcia",41.39781,2.15719,2,1125,300,"Spain - National registration number<br />ESFCTU00000806600001055700000000000000000HUTB-0005555",7,4,65,"Profesional (6-20)",0
54310958,9,"Madrid, Spain","f","Vila de Gràcia",7,68,"la Vila de Gràcia","Gràcia",41.39769,2.15723,2,1125,256,"Spain - National registration number<br />ESFCTU00000806600001055700000000000000000HUTB-0005661",7,4,109,"Profesional (6-20)",0
54310958,9,"Madrid, Spain","f","Vila de Gràcia",7,68,"la Vila de Gràcia","Gràcia",41.39735,2.15722,2,1125,285,"Spain - National registration number<br />ESFCTU00000806600001055700000000000000000HUTB-0051798",7,4,80,"Profesional (6-20)",0
19394205,11,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",13,13,"la Nova Esquerra de l'Eixample","Eixample",41.3886,2.14448,1,15,348,"Barcelona - Regional registration number<br />AJ-000614",13,0,17,"Profesional (6-20)",0
19394205,11,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",13,13,"la Nova Esquerra de l'Eixample","Eixample",41.38866,2.14445,1,15,348,"Barcelona - Regional registration number<br />AJ-000614",13,0,17,"Profesional (6-20)",0
19394205,11,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",13,13,"les Corts","Les Corts",41.38883,2.14257,1,15,322,"Barcelona - Regional registration number<br />AJ-000614",13,0,43,"Profesional (6-20)",0
19394205,11,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",13,13,"la Nova Esquerra de l'Eixample","Eixample",41.38871,2.14449,1,15,344,"Barcelona - Regional registration number<br />AJ-000614",13,0,21,"Profesional (6-20)",0
480528,14,"Barcelona, Spain","f","Dreta de l'Eixample",38,86,"la Vila de Gràcia","Gràcia",41.40213,2.16117,3,1125,301,"Spain - National registration number<br />ESFCTU000008057000535249000000000000000HUTB-009991002",38,38,64,"Gran tenedor (>20)",0
37032072,10,"Barcelona, Spain","f","Camp d'en Grassot i Gràcia Nova",16,20,"el Camp d'en Grassot i Gràcia Nova","Gràcia",41.40538,2.16925,31,1125,136,"",12,0,229,"Profesional (6-20)",0
258124938,6,"","t","Vila de Gràcia",4,4,"la Vila de Gràcia","Gràcia",41.39906,2.15328,1,30,353,"Barcelona - Regional registration number<br />HUTB-005070",4,4,12,"Mediano (2-5)",1
15802369,9,"Barcelona, Spain","t","Vila de Gràcia",2,2,"la Vila de Gràcia","Gràcia",41.4056625366211,2.15261793136597,30,1125,191,"Barcelona - Regional registration number<br />HUTB-007794<br /><br />Spain - National registration number<br />ESFCNT00000806600037755100000000000000000000000000007",2,2,174,"Mediano (2-5)",1
258124938,6,"","t","Vila de Gràcia",4,4,"la Vila de Gràcia","Gràcia",41.3999027817216,2.15212170858384,1,30,340,"Barcelona - Regional registration number<br />HUTB-005087",4,4,25,"Mediano (2-5)",1
10582280,8,"Barcelona, Spain","f","Dreta de l'Eixample",4,7,"la Dreta de l'Eixample","Eixample",41.39942,2.17379,1,1125,256,"Barcelona - Regional registration number<br />HUTB-008086",4,4,109,"Mediano (2-5)",0
258626123,6,"Barcelona, Spain","f","Sarrià",5,13,"Vallvidrera, el Tibidabo i les Planes","Sarrià-Sant Gervasi",41.41662,2.1086,31,1125,61,"Spain - National registration number<br />ESFCNT00000806100045176800000000000000000000000000005",1,1,304,"Pequeño (1)",0
101458186,8,"Barcelona, Spain","f","El Poble-sec",2,2,"la Dreta de l'Eixample","Eixample",41.3967557409986,2.17313131832894,2,1125,334,"Spain - National registration number<br />ESFCTU00000805400032255800000000000000000HUTB-0070519",2,2,31,"Mediano (2-5)",0
258124938,6,"","t","Vila de Gràcia",4,4,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi",41.40088,2.149,1,30,353,"Barcelona - Regional registration number<br />HUTB-005075",4,4,12,"Mediano (2-5)",1
258124938,6,"","t","Vila de Gràcia",4,4,"la Vila de Gràcia","Gràcia",41.399903,2.15212170858384,1,30,297,"Barcelona - Regional registration number<br />HUTB-005089",4,4,68,"Mediano (2-5)",1
258164953,6,"","t","El Born",3,4,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38386,2.1796,1,30,350,"Barcelona - Regional registration number<br />HUTB-040323",3,3,15,"Mediano (2-5)",1
258720354,6,"","t","La Sagrada Família",4,4,"la Sagrada Família","Eixample",41.4054107666016,2.17467498779297,1,30,351,"Barcelona - Regional registration number<br />HUTB-000314",4,4,14,"Mediano (2-5)",1
258720354,6,"","t","La Sagrada Família",4,4,"la Sagrada Família","Eixample",41.40541,2.17468,1,30,351,"Barcelona - Regional registration number<br />HUTB-000314",4,4,14,"Mediano (2-5)",1
243301834,6,"Barcelona, Spain","t","L'Antiga Esquerra de l'Eixample",3,6,"la Sagrada Família","Eixample",41.40658,2.17158,1,31,246,"Barcelona - Regional registration number<br />HUTB-011600<br /><br />Spain - National registration number<br />ESFCTU00000805800063986900000000000000000HUTB-0116002",3,3,119,"Mediano (2-5)",1
252351451,6,"","f","Dreta de l'Eixample",1,1,"la Dreta de l'Eixample","Eixample",41.40072,2.17132,30,1125,256,"",1,1,109,"Pequeño (1)",0
258725650,6,"","f","Dreta de l'Eixample",3,7,"la Dreta de l'Eixample","Eixample",41.38767,2.1669,1,30,279,"Barcelona - Regional registration number<br />HUTB-005143",3,3,86,"Mediano (2-5)",0
258725650,6,"","f","Dreta de l'Eixample",3,7,"la Dreta de l'Eixample","Eixample",41.38767,2.1669,1,30,220,"Barcelona - Regional registration number<br />HUTB-003555",3,3,145,"Mediano (2-5)",0
258725650,6,"","f","Dreta de l'Eixample",3,7,"la Dreta de l'Eixample","Eixample",41.38767,2.1669,1,30,238,"Barcelona - Regional registration number<br />HUTB-005699",3,3,127,"Mediano (2-5)",0
258720354,6,"","t","La Sagrada Família",4,4,"la Sagrada Família","Eixample",41.40942,2.17262,1,30,351,"Barcelona - Regional registration number<br />HUTB-004638",4,4,14,"Mediano (2-5)",1
258720354,6,"","t","La Sagrada Família",4,4,"la Sagrada Família","Eixample",41.40541,2.17468,1,30,351,"Barcelona - Regional registration number<br />HUTB-004639",4,4,14,"Mediano (2-5)",1
258164953,6,"","t","El Born",3,4,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38386,2.1796,1,30,299,"Barcelona - Regional registration number<br />HUTB-040320",3,3,66,"Mediano (2-5)",1
258164953,6,"","t","El Born",3,4,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38386,2.1796,1,30,350,"Barcelona - Regional registration number<br />HUTB-040324",3,3,15,"Mediano (2-5)",1
258723902,6,"Barcelona, Spain","t","El Gòtic",4,4,"el Barri Gòtic","Ciutat Vella",41.37775,2.17867,1,30,326,"Barcelona - Regional registration number<br />HUTB-003079",4,4,39,"Mediano (2-5)",1
258723902,6,"Barcelona, Spain","t","El Gòtic",4,4,"el Barri Gòtic","Ciutat Vella",41.37775,2.17867,1,30,326,"Barcelona - Regional registration number<br />HUTB-003079",4,4,39,"Mediano (2-5)",1
258723902,6,"Barcelona, Spain","t","El Gòtic",4,4,"el Barri Gòtic","Ciutat Vella",41.37775,2.17867,1,30,316,"Barcelona - Regional registration number<br />HUTB-003080",4,4,49,"Mediano (2-5)",1
258723902,6,"Barcelona, Spain","t","El Gòtic",4,4,"el Barri Gòtic","Ciutat Vella",41.37775,2.17867,1,30,315,"Barcelona - Regional registration number<br />HUTB-003080",4,4,50,"Mediano (2-5)",1
258578245,6,"","f","Dreta de l'Eixample",5,8,"la Dreta de l'Eixample","Eixample",41.39373,2.15931,31,1125,340,"Spain - National registration number<br />ESFCNT00B20805600002047200000000000000000000000000005",5,5,25,"Mediano (2-5)",0
258578245,6,"","f","Dreta de l'Eixample",5,8,"la Dreta de l'Eixample","Eixample",41.39262,2.159923,31,1125,142,"Spain - National registration number<br />ESFCNT00C20805600002047200000000000000000000000000004",5,5,223,"Mediano (2-5)",0
258578245,6,"","f","Dreta de l'Eixample",5,8,"la Dreta de l'Eixample","Eixample",41.39262,2.159923,31,1125,178,"Spain - National registration number<br />ESFCNT00D10805600002047200000000000000000000000000006",5,5,187,"Mediano (2-5)",0
258578245,6,"","f","Dreta de l'Eixample",5,8,"la Dreta de l'Eixample","Eixample",41.3933,2.16093,31,1125,359,"Spain - National registration number<br />ESFCNT00A10805600002047200000000000000000000000000009",5,5,6,"Mediano (2-5)",0
39328627,10,"Barcelona, Spain","t","Sant Antoni",5,6,"Sant Antoni","Eixample",41.38446,2.16231,1,30,301,"Barcelona - Regional registration number<br />HUTB-009931",5,5,64,"Mediano (2-5)",1
